nodo_id,latitud,longitud
821789811,-12.0237776,-77.0123755
821789820,-12.0187504,-77.0123496
821789832,-12.0203285,-77.0132147
821789845,-12.0185111,-77.0133874
821789879,-12.0128701,-77.0068973
821789884,-12.0133161,-77.0027613
821789889,-12.0131003,-77.0050741
821789894,-12.0210796,-77.0136283
821789901,-12.0231835,-77.0131884
821789909,-12.0229475,-77.0127472
821789913,-12.012946,-77.0062819
821789916,-12.0130245,-77.0056535
821789927,-12.0123117,-77.0115698
821789929,-12.0123286,-77.0114338
821789932,-12.0127995,-77.0074987
822484404,-12.0104971,-77.0096342
822484405,-12.0119309,-77.0098128
822484407,-12.0119775,-77.0094322
822484408,-12.0104254,-77.0081642
822484409,-12.012041,-77.0089033
822484410,-12.0125108,-77.0089645
822484411,-12.0116663,-77.0060845
822484412,-12.0122543,-77.0061813
822484413,-12.0122941,-77.0108186
822484414,-12.0118727,-77.0102889
822484415,-12.0118152,-77.0107591
822484416,-12.0120782,-77.0076732
822484417,-12.0123273,-77.0055553
822484418,-12.010387,-77.0105879
822484419,-12.0104433,-77.0101179
822493969,-12.0096984,-77.01447
822493970,-12.0100236,-77.0142817
822493974,-12.0061412,-77.0061414
822493975,-12.0063729,-77.0066274
822493976,-12.0071556,-77.0083363
822493977,-12.00736,-77.0087731
822493981,-12.0087749,-77.010908
822493982,-12.0074223,-77.0109526
822493987,-12.0082926,-77.0054442
822493988,-12.007874,-77.0057022
822493989,-12.0068054,-77.0063579
822493997,-12.0072174,-77.007234
822493998,-12.0079985,-77.0049618
822494005,-12.0074221,-77.0076742
822494006,-12.0085836,-77.007634
822494008,-12.0089168,-77.0071506
822494010,-12.0090192,-77.0066141
822494014,-12.0083789,-77.0047187
822494015,-12.0091279,-77.0075618
822494018,-12.0101608,-77.0067516
822494021,-12.0102195,-77.0059106
822494022,-12.0101528,-77.0055604
822494025,-12.0097514,-77.0045116
822494026,-12.0094525,-77.0040313
822494027,-12.0076196,-77.0081158
822494028,-12.0099257,-77.0105299
822494029,-12.0094508,-77.0104793
822494033,-12.0078178,-77.0085554
822494034,-12.0082414,-77.0083607
822494038,-12.0094975,-77.009997
822494039,-12.0098092,-77.0084002
822494044,-12.0122067,-77.0029197
822494046,-12.0121736,-77.0034577
822494047,-12.0119995,-77.0050096
822494048,-12.0098552,-77.0037708
822494049,-12.0101313,-77.0041945
822494051,-12.0105354,-77.0049855
822494052,-12.0106635,-77.0054562
822494053,-12.0107714,-77.0043458
822494054,-12.0105342,-77.0039432
822494056,-12.0126897,-77.0028201
822494057,-12.0109778,-77.0049391
822494060,-12.010006,-77.0079616
822494061,-12.0117168,-77.0054732
822494062,-12.0115217,-77.0074075
822494063,-12.0124668,-77.005067
822494064,-12.0110716,-77.0054237
822494070,-12.0106497,-77.0088084
822494072,-12.0103239,-77.0110985
822494073,-12.0091635,-77.0048878
822494078,-12.0095404,-77.0066944
822494082,-12.0106764,-77.0076413
822494083,-12.0125629,-77.0085491
822494086,-12.0109122,-77.0071244
822494087,-12.0126403,-77.0079461
822494090,-12.0098649,-77.0110426
822494091,-12.0111414,-77.0123852
822494093,-12.0095484,-77.0139857
822494094,-12.0092025,-77.0159195
822494095,-12.0095845,-77.0155644
822494098,-12.0098162,-77.0148261
822494105,-12.0116284,-77.0124401
822494106,-12.011685,-77.0119665
822494107,-12.011732,-77.0115072
822494108,-12.0089543,-77.0167289
822494109,-12.0080252,-77.0138694
822494110,-12.0085007,-77.0137224
822494111,-12.0079739,-77.0119898
822494112,-12.0078159,-77.0114831
822494113,-12.0089557,-77.0135679
822494117,-12.0086227,-77.0120609
822494122,-12.0090962,-77.0121287
822494123,-12.010686,-77.0123324
822494124,-12.0120918,-77.0124924
822494125,-12.0091509,-77.0116464
822494127,-12.0093948,-77.0134261
822494131,-12.0092031,-77.0111919
822494136,-12.012497,-77.0091045
822494137,-12.0124344,-77.0096952
822559408,-12.0189876,-77.0057775
822559413,-12.0198153,-77.0059863
822559414,-12.0194946,-77.0063262
822559422,-12.0201219,-77.0063283
822559424,-12.0204394,-77.0066395
822559425,-12.0201413,-77.0069587
822559426,-12.0198156,-77.00664
822559438,-12.0138558,-77.0122277
822559440,-12.0139141,-77.0117682
822559486,-12.02117,-77.0073205
822559491,-12.0204147,-77.0081334
822559527,-12.0247419,-77.0125348
822559529,-12.0239771,-77.0127914
822559534,-12.0248158,-77.0129962
822559537,-12.0241397,-77.0131158
822559607,-12.0248559,-77.0132901
822559611,-12.0246675,-77.0120754
822559632,-12.023526,-77.0114746
822559640,-12.0238878,-77.0110836
822559650,-12.0238312,-77.0103974
822559751,-12.0182228,-77.0048772
822559893,-12.0084112,-77.0098536
822559897,-12.0079579,-77.010062
822559923,-12.0233658,-77.0125941
822560013,-12.0083289,-77.014821
822560074,-12.0087929,-77.0162758
822582134,-12.0047905,-77.0130343
822582136,-12.0070445,-77.0123054
822582137,-12.007499,-77.0121523
822582138,-12.0046449,-77.0125949
822582140,-12.0073563,-77.0117038
822582141,-12.0072672,-77.0146583
822582143,-12.0065984,-77.0149339
822582148,-12.0063317,-77.0153154
822582155,-12.004938,-77.0135031
822582157,-12.0044893,-77.0121417
822582161,-12.0085015,-77.0169548
822582162,-12.0078803,-77.0149694
822582164,-12.0071867,-77.0127654
822582167,-12.0064678,-77.0159656
822582168,-12.006735,-77.0155453
822582171,-12.0074156,-77.0151156
822582174,-12.0040333,-77.0122847
822582176,-12.0044649,-77.0136428
822582182,-12.0077544,-77.0161815
822582189,-12.0067344,-77.0129152
822582200,-12.0080169,-77.0170733
822647531,-11.9966098,-77.0139969
822647537,-11.9958129,-77.01373
822647544,-11.993797,-77.0109124
822647546,-11.9939714,-77.0115272
822647550,-11.9943893,-77.0123359
822647557,-11.9946387,-77.0127571
822647561,-11.9948932,-77.013176
822647564,-11.9951332,-77.013564
822647567,-11.9953879,-77.013976
822647576,-11.9958533,-77.015125
822647581,-11.9976258,-77.0159462
822647585,-11.9972973,-77.0152544
822647592,-11.9981555,-77.0160183
822647597,-11.997776,-77.0149944
822647606,-11.9986313,-77.0160108
822647626,-11.9951827,-77.0111677
822647628,-11.9954057,-77.01177
822647630,-11.9956386,-77.0121807
822647633,-11.9958677,-77.0126045
822647654,-11.9963352,-77.0134447
822647655,-11.9967325,-77.0132155
822647657,-11.9971752,-77.0150745
822647681,-11.9965203,-77.0127915
822647683,-11.9969774,-77.0126256
822647685,-11.9975057,-77.012449
822647687,-11.9979704,-77.0122595
822647711,-11.9962971,-77.0123577
822647712,-11.9973313,-77.0119993
822647713,-11.9978053,-77.0118122
822647718,-11.9971659,-77.0115496
822647725,-11.9960551,-77.0119448
822647732,-11.9975127,-77.010943
822647738,-11.9970156,-77.0111025
822647746,-11.9958238,-77.011516
822647758,-11.9956298,-77.0110322
822647762,-11.9968757,-77.0106442
822647790,-11.9976153,-77.0148322
822647793,-11.9973802,-77.0143927
822647796,-11.9971411,-77.0139618
822647808,-11.9984784,-77.0138355
822647810,-11.9980211,-77.0140132
822647816,-11.9979027,-77.0135616
822647824,-11.9975749,-77.0137252
822647836,-12.0015497,-77.0104497
822647838,-12.0002412,-77.0107998
822647840,-11.9996166,-77.010981
822647843,-11.9983324,-77.0113403
822647844,-11.9978643,-77.0114633
822647886,-11.9994688,-77.0104494
822647889,-11.9981698,-77.0108088
822647915,-12.0008331,-77.0133942
822647916,-12.0006369,-77.012902
822647919,-12.0000432,-77.0131497
822647920,-11.9996056,-77.0120002
822647937,-12.0016784,-77.010908
822647953,-12.0014114,-77.0099129
822647956,-12.0012657,-77.009386
822647966,-12.0001082,-77.010281
822647969,-11.9999777,-77.0097427
822647999,-12.0017948,-77.0124156
822648004,-12.0014111,-77.0115003
822648028,-12.0013826,-77.0125908
822648031,-12.0009659,-77.0116219
822648042,-12.0009566,-77.0127689
822648044,-12.000525,-77.0117486
822648048,-11.9993682,-77.0140257
822648052,-11.999172,-77.0135199
822648059,-11.998692,-77.0122456
822648063,-11.9985235,-77.0117884
822648075,-11.9996026,-77.0133369
822648078,-11.9991536,-77.0121254
822648109,-11.9980073,-77.0102816
822648111,-11.9978398,-77.0097177
822648119,-11.9997299,-77.0114465
822648121,-11.9993338,-77.0099218
822648129,-12.0018953,-77.0113796
822648132,-12.0022448,-77.0122179
822648136,-12.0024393,-77.0127125
822648145,-12.002343,-77.0112138
822648167,-12.0015913,-77.0086959
822648170,-12.0017306,-77.0092614
822648174,-12.0021446,-77.0107564
822648183,-12.0023179,-77.0111228
822648185,-12.0025029,-77.0115711
822648186,-12.0026924,-77.0120334
822648190,-12.0028753,-77.0125271
822648199,-12.0045623,-77.011331
822648212,-12.0044147,-77.0108518
822648219,-12.004231,-77.0102976
822648236,-11.9980364,-77.0119201
822648251,-12.0055728,-77.0065101
822648253,-12.0058227,-77.0070615
822648265,-12.0061386,-77.0077581
822648269,-12.0063521,-77.0081855
822648278,-12.0037534,-77.0083406
822648280,-12.0040395,-77.0087988
822648281,-12.0042803,-77.0092089
822648283,-12.0045081,-77.0096385
822648285,-12.0054754,-77.0110506
822648287,-12.0050971,-77.0098793
822648291,-12.0059182,-77.0109034
822648294,-12.0055282,-77.0096709
822648309,-12.0033509,-77.0085893
822648325,-12.0067584,-77.0090643
822648326,-12.0046593,-77.0100923
822648335,-12.0065546,-77.0086233
822648348,-12.0050223,-77.0111994
822648355,-12.0040934,-77.0098395
822648358,-12.0070028,-77.0084083
822648366,-12.0067964,-77.0079707
822648383,-12.0051742,-77.0116811
822648385,-12.0047244,-77.0118288
822685909,-11.9996427,-77.0159768
822685920,-11.9991963,-77.0143214
822685931,-11.9973501,-77.0098482
822685952,-11.9986888,-77.0138839
822685953,-11.9987769,-77.0142568
822685954,-11.9988294,-77.0144739
822685960,-11.9991664,-77.0159921
822685978,-11.9986567,-77.0145145
822685983,-11.9986079,-77.014315
822686016,-11.9991362,-77.0141175
822686041,-12.0036369,-77.0129423
822686058,-12.0037153,-77.0148225
822686061,-12.0034122,-77.0151842
822686083,-12.0009031,-77.0151738
822686091,-12.0004223,-77.0148382
822686095,-12.0002443,-77.0144047
822686126,-12.0044852,-77.0143188
822686131,-12.0040695,-77.0127692
822686134,-12.0039286,-77.0123155
822686180,-12.0015604,-77.013843
822686183,-12.0013818,-77.0133916
822686228,-12.0002033,-77.015358
822686240,-11.9998078,-77.0145829
822686244,-11.9996187,-77.0141395
822686289,-12.003195,-77.0131335
822686294,-12.0027373,-77.0133345
822686313,-12.0028909,-77.0137931
822686327,-12.0041222,-77.0158183
822686332,-12.003777,-77.0155028
822686346,-12.0030205,-77.0142569
822762508,-11.9900867,-77.0056933
822762519,-11.9902469,-77.0064258
822762556,-11.9926569,-77.0057682
822762559,-11.9918237,-77.0062272
822762628,-11.9928706,-77.0071931
822762639,-11.9920107,-77.0065524
822762644,-11.9917493,-77.006091
822762671,-11.9916733,-77.0054176
822762697,-11.9899112,-77.0064431
822762725,-11.9904548,-77.0068242
822762737,-11.9906777,-77.007265
822762763,-11.9932721,-77.0058738
822762765,-11.9942513,-77.0077155
822762767,-11.9942669,-77.0077421
822762769,-11.9950986,-77.0093844
822762775,-11.9961185,-77.0076224
822762788,-11.9948055,-77.0101381
822762791,-11.9946305,-77.0095249
822762803,-11.9932889,-77.0069587
822762808,-11.9930635,-77.0065252
822762811,-11.9928702,-77.0061839
822762812,-11.992631,-77.0053796
822762836,-11.9929553,-77.0087482
822762841,-11.9922741,-77.0075077
822762877,-11.9960383,-77.007141
822762883,-11.9942215,-77.0072228
822762911,-11.995032,-77.0082734
822762929,-11.9963096,-77.0085052
822762948,-11.9962244,-77.0081231
822762971,-11.9941702,-77.0058274
822762975,-11.995738,-77.0057745
822762981,-11.9962246,-77.005759
822762992,-11.9942069,-77.0067411
822762994,-11.9941947,-77.0062816
822762996,-11.9941549,-77.0053244
822763005,-11.9964217,-77.0089725
822763020,-11.995946,-77.006687
822763029,-11.9958409,-77.0062356
822763061,-11.997974,-77.0056888
822763075,-12.0005174,-77.0051933
822763085,-11.9990709,-77.0073234
822763090,-11.9988451,-77.0061357
822763101,-11.9982129,-77.0075614
822763106,-11.9979855,-77.0062875
822763109,-11.9979839,-77.0061669
822763125,-11.9973181,-77.0077817
822763130,-11.9970721,-77.0064558
822763134,-11.9970201,-77.0052379
822763165,-11.9977557,-77.0076699
822763173,-11.9974758,-77.0052223
822763196,-12.005185,-77.0047794
822763200,-12.0044234,-77.005247
822763216,-12.0048347,-77.004223
822763221,-12.0040958,-77.0046871
822763231,-12.0045147,-77.0036725
822763236,-12.0037705,-77.0041311
822763251,-12.0041828,-77.0031057
822763255,-12.0034264,-77.0035769
822763276,-11.9994145,-77.0061051
822763283,-11.9998704,-77.0060074
822763285,-12.0003297,-77.0058486
822763289,-12.0007512,-77.0056111
822763318,-12.0013743,-77.0046784
822763322,-12.0016273,-77.0051054
822763324,-12.0022319,-77.0061755
822763327,-12.0025014,-77.0066036
822763342,-12.003808,-77.0052012
822763345,-12.0026477,-77.0059213
822763359,-12.0020292,-77.0048571
822763390,-12.0046088,-77.006576
822763392,-12.0043198,-77.0060799
822763395,-12.0040653,-77.0056429
822763396,-12.003192,-77.0041438
822763399,-12.00294,-77.0036977
822763412,-12.0047498,-77.0058216
822763416,-12.0033501,-77.0034505
822763418,-12.0030973,-77.0030114
822763451,-12.005532,-77.0053452
822763493,-12.0017905,-77.0075625
822763508,-12.00231,-77.0072965
822763527,-12.002067,-77.0068696
822763555,-12.0009459,-77.0049544
822763577,-12.0016583,-77.0061987
822763581,-12.0012559,-77.0055215
822763604,-12.001436,-77.0062695
822763608,-12.0009775,-77.0063993
822763615,-11.9999507,-77.0080553
822763620,-11.9996966,-77.0071312
822763623,-11.996843,-77.0079173
822763643,-11.9998242,-77.0075952
822763669,-12.0014754,-77.0082292
822763678,-12.0010057,-77.0083598
822763691,-12.0005483,-77.0084958
822763698,-12.0001052,-77.0086173
822763709,-12.0019611,-77.0080932
822773947,-12.0112667,-76.9985447
822773948,-12.0039614,-77.0023272
822773961,-12.00401,-77.0024576
822773965,-12.0048495,-77.0039202
822773969,-12.0059405,-77.0057518
822773975,-12.0066917,-77.0028074
822773989,-12.0058641,-77.0014953
822774053,-12.0113334,-76.9986645
822788462,-12.0150171,-77.0012005
822788463,-12.0147457,-77.0005586
822788464,-12.0145156,-77.0001156
822788480,-12.013899,-76.9973184
822788482,-12.0148085,-76.9996792
822788484,-12.0149239,-76.9998943
822788486,-12.0151222,-77.0002639
822788491,-12.0154719,-77.0011707
822788494,-12.0155024,-77.0016584
822788496,-12.0153393,-76.9993549
822788498,-12.0155916,-77.000012
822788502,-12.0159466,-77.0011452
822788522,-12.0121282,-76.9982441
822788523,-12.0126125,-76.9989765
822788525,-12.0128792,-76.9993577
822788528,-12.0134356,-77.0001801
822788531,-12.0136719,-77.0005881
822788535,-12.0138593,-77.0010152
822788538,-12.0139271,-77.0012436
822788542,-12.0139822,-77.0017613
822788545,-12.0143886,-77.0012314
822788558,-12.0142897,-77.0008142
822788564,-12.0144494,-77.0017319
822788593,-12.0131218,-77.0012915
822788599,-12.0127805,-77.0005629
822788604,-12.0125259,-77.0001771
822788619,-12.0122723,-76.9997846
822788627,-12.0120131,-76.9993959
823974178,-12.0052058,-76.9987597
823974180,-12.0047657,-76.9989263
823974181,-12.0043206,-76.9990915
823974182,-12.0038812,-76.9992569
823974184,-12.0034499,-76.9994111
823974191,-12.0056685,-77.0014411
823974192,-12.005482,-77.0009835
823974198,-12.0046402,-77.0014163
823974208,-12.0050618,-77.0011921
823974211,-12.0037884,-77.001848
823974212,-12.0042111,-77.0016403
823974226,-12.0027885,-76.9991093
823974230,-11.9961825,-77.0007109
823974233,-11.9985954,-77.0005928
823974236,-12.0026319,-76.9991683
823974239,-12.0032796,-76.9989294
823974241,-12.0050279,-76.9982696
823974260,-12.0060721,-77.0012299
824048330,-12.0016833,-77.0025923
824048332,-12.0008536,-77.0008954
824048333,-12.0006922,-77.0004465
824048334,-12.0005192,-76.9999547
824048335,-12.0012618,-77.000748
824048337,-12.0020485,-77.0023673
824048338,-12.0020649,-77.0004493
824048339,-12.0026271,-77.0020072
824048340,-12.0029632,-77.0001107
824048341,-12.0025069,-77.0002903
824048342,-12.0028003,-76.9996603
824048344,-12.009692,-76.9983178
824048345,-12.0030436,-77.0017624
824048346,-12.0032053,-77.0022061
824048347,-12.0033762,-77.0026747
824048348,-12.0000551,-77.0001244
824048350,-12.0012724,-77.0028507
824048351,-12.0014901,-77.0032745
824048352,-12.0017412,-77.0037042
824048354,-12.0104539,-76.997904
824048355,-12.0106268,-76.9983453
824048356,-12.010802,-76.998801
824048357,-12.009224,-76.999054
824048358,-12.0080322,-76.9996769
824048359,-12.0090109,-76.9986328
824048361,-12.0094425,-76.9994911
824048362,-12.0078685,-76.9992154
824048363,-12.0082793,-76.9989865
824048364,-12.0088085,-76.998723
824048365,-12.0092702,-76.9985108
824048366,-12.008813,-76.9974591
824048367,-12.0106997,-76.9971027
824048371,-12.0129846,-77.0013064
824048373,-12.0132039,-77.0017974
824048377,-12.0114816,-76.9985863
824048378,-12.0114098,-76.9984686
824048379,-12.0108859,-76.9970786
824048382,-12.0108045,-76.9969309
824048383,-12.0128174,-76.9984405
824048384,-12.0138235,-76.9999482
824048389,-12.0074262,-76.9979474
824048390,-12.0069731,-76.9981188
824048391,-12.0065327,-76.9982868
824048392,-12.0060866,-76.9984422
824048393,-12.0056311,-76.9986081
824048394,-12.0081796,-77.0001435
824048395,-12.0072552,-76.9974396
824048396,-12.0076786,-76.9972827
824048397,-12.0081974,-76.9970855
824048398,-12.0076005,-76.9998943
824048399,-12.0071725,-77.0000945
824048400,-12.0067574,-77.000315
824048401,-12.0063223,-77.0005472
824048402,-12.0058965,-77.0007694
824048403,-12.0054591,-76.9981172
824048404,-12.0077677,-77.0003587
824048413,-12.0103194,-76.9970773
824048422,-12.0044774,-76.9983135
824048426,-12.0143536,-76.9971569
824065387,-11.9968422,-77.0041322
824065388,-11.996743,-77.001675
824065389,-11.9967252,-77.0011922
824065390,-11.9967007,-77.000683
